x,y,OBJECTID_1,OBJECTID,SETL_CODE,MGLSDE_LOC,MGLSDE_L_1,MGLSDE_L_2,MGLSDE_L_3,MGLSDE_L_4,lat,lon
3896699.241,3818755.924,1219,1219,2055,מאור,670,31,מושבים (כפרים שיתופיים) (ב),MA'OR,32.3148089779368,35.0241524508265
3950280.371,3821073.037,1220,1220,2057,שדי תרומות,420,31,מושבים (כפרים שיתופיים) (ב),SEDE TERUMOT,32.3344166926139,35.4514187925875
3862037.626,3690062.112,1221,1221,2059,"פעמי תש""ז",309,31,מושבים (כפרים שיתופיים) (ב),PA'AME TASHAZ,31.2257852074800,34.7467092008341
3855199.619,3680968.141,1222,1222,2060,ברוש,207,31,מושבים (כפרים שיתופיים) (ב),BEROSH,31.1488308443157,34.6918789122177
3854665.974,3681975.211,1223,1223,2061,תדהר,204,31,מושבים (כפרים שיתופיים) (ב),TIDHAR,31.1573528012804,34.6875985659106
3856523.602,3681093.423,1224,1224,2062,תאשור,294,31,מושבים (כפרים שיתופיים) (ב),TE'ASHUR,31.1498910048049,34.7024976961660
3953939.346,3906220.053,1225,1225,2063,דישון,384,31,מושבים (כפרים שיתופיים) (ב),DISHON,33.0549418073400,35.4805243746169
3854373.078,3692440.919,1226,1226,2064,זרועה,226,31,מושבים (כפרים שיתופיים) (ב),ZERU'A,31.2459149849677,34.6852491731606
3892529.485,3864452.311,1227,1227,2100,טירת כרמל,18700,17,"10000-19999 תושבים,ישובים יהודים",TIRAT KARMEL,32.7014977391943,34.9908196496156
3899234.485,3641485.101,1228,1228,2200,דימונה,33700,16,"20000-49999 תושבים,ישובים יהודים",DIMONA,30.8147202341928,35.0444132462134
3910064.55,3857388.714,1229,1229,2300,קריית טבעון,13300,17,"10000-19999 תושבים,ישובים יהודים",QIRYAT TIV'ON,32.6417246713800,35.1309139681537
3880130.976,3766906.901,1230,1230,2400,אור יהודה,28600,16,"20000-49999 תושבים,ישובים יהודים",OR YEHUDA,31.8760558015717,34.8916365910651
3901036.948,3865062.124,1231,1231,2500,נשר,20900,16,"20000-49999 תושבים,ישובים יהודים",NESHER,32.7066580568021,35.0588152471290
3878444.568,3755956.199,1232,1232,2530,באר יעקב,8320,18,"2000-9999 תושבים,ישובים יהודים",BE'ER YA'AQOV,31.7833895442745,34.8781379179788
3871636.331,3738549.631,1233,1233,2550,גדרה,11700,17,"10000-19999 תושבים,ישובים יהודים",GEDERA,31.6360929038429,34.8236223964700
3919874.965,3666052.974,1234,1234,2560,ערד,24500,16,"20000-49999 תושבים,ישובים יהודים",ARAD,31.0226167672835,35.2092014244035
3889480.128,3446315.339,1235,1235,2600,אילת,42100,16,"20000-49999 תושבים,ישובים יהודים",ELAT,29.1631683382515,34.9664357464812
3895146.641,3729916.174,1236,1236,2610,בית שמש,53400,15,"50000-99999 תושבים,ישובים יהודים",BET SHEMESH,31.5630354622120,35.0117424394818
3880447.507,3771031.462,1237,1237,2620,קריית אונו,23900,16,"20000-49999 תושבים,ישובים יהודים",QIRYAT ONO,31.9109583731513,34.8941700172333
3871066.788,3711519.411,1238,1238,2630,קריית גת,48200,16,"20000-49999 תושבים,ישובים יהודים",QIRYAT GAT,31.4073596633990,34.8190604717115
3891536.365,3776059.813,1239,1239,2640,ראש העין,35200,16,"20000-49999 תושבים,ישובים יהודים",ROSH HAAYIN,31.9535089391325,34.9828789584677
3878456.417,3781192.201,1240,1240,2650,רמת השרון,35600,16,"20000-49999 תושבים,ישובים יהודים",RAMAT HASHARON,31.9969398703443,34.8782327651993
